accident_id,date,time,day_of_week,is_weekend,hour,location_name,latitude,longitude,elevation_m,vehicle_type,num_vehicles,accident_type,driver_age,driver_gender,driving_exp_yrs,estimated_speed_kmh,speed_limit_kmh,speeding,weather_condition,precipitation_mm,temp_avg_c,visibility_km,wind_speed_kmh,pressure_hpa,road_curvature,road_slope_deg,surface_condition,severity,injuries,fatalities,risk_score,reporting_officer,terrain,is_wet_road,risk_probability,description,wx_tavg,wx_tmin,wx_tmax,wx_prcp,wx_wspd,wx_pres,month,wx_temp_range,wx_is_rainy,wx_heavy_rain,wx_rain_cat,wx_rain_3day,wx_pressure_drop
KDG-0428,2026-01-15,2:30:00,Thursday,0,2,Pahala Kadugannawa (Lower Pass),7.2521,80.4877,560,lorry,1,overtaking,40,male,14,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,11.0,dry,low,0,0,4,SLP-1427,Steep Winding Road,0,0.44,Lorry involved in Overtaking incident at Pahala Kadugannawa (Lower Pass),26.5,24.0,31.7,0.0,15.1,1012.1,1,7.7,0,0,none,0.0,0.5
KDG-0429,2026-01-15,2:30:00,Thursday,0,2,Hingula / Ganethenna,7.25,80.4733,520,three-wheeler,1,overtaking,32,male,8,68,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,low,0,0,4,SLP-1428,Moderate Bends / Slope,0,0.4,Three-Wheeler involved in Overtaking incident at Hingula / Ganethenna,26.5,24.0,31.7,0.0,15.1,1012.1,1,7.7,0,0,none,0.0,0.0
KDG-0430,2026-01-15,2:30:00,Thursday,0,2,Mawanella Area,7.2497,80.4585,470,lorry,1,mechanical_error,40,male,14,53,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,low,0,0,3,SLP-1429,Flat Urban / Town Center,0,0.32,Lorry involved in Mechanical Error incident at Mawanella Area,26.5,24.0,31.7,0.0,15.1,1012.1,1,7.7,0,0,none,5.8,0.0
KDG-0431,2026-01-15,2:30:00,Thursday,0,2,Mawanella Area,7.2481,80.4434,470,lorry,1,overtaking,40,male,14,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,low,0,0,3,SLP-1430,Flat Urban / Town Center,0,0.32,Lorry involved in Overtaking incident at Mawanella Area,26.5,24.0,31.7,0.0,15.1,1012.1,1,7.7,0,0,none,4.8,0.0
KDG-0432,2026-01-18,18:40:00,Sunday,1,18,Hingula / Ganethenna,7.247,80.4838,520,bus,1,slipped,43,male,16,52,60,0,light_rain,2.0,26.0,4.0,15.0,1009.0,mild,7.0,wet,low,0,0,6,SLP-1431,Moderate Bends / Slope,1,0.6,Bus involved in Slipped incident at Hingula / Ganethenna,26.2,23.2,29.7,0.0,9.7,1010.7,1,6.5,0,0,none,0.0,-1.4
KDG-0433,2026-01-20,18:50:00,Tuesday,0,18,Hingula / Ganethenna,7.2491,80.472,520,motorcycle,1,overtaking,27,male,5,68,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,low,0,0,4,SLP-1432,Moderate Bends / Slope,0,0.4,Motorcycle involved in Overtaking incident at Hingula / Ganethenna,25.2,22.7,30.0,0.0,13.1,1011.5,1,7.3,0,0,none,0.0,0.8
KDG-0434,2026-01-20,18:50:00,Tuesday,0,18,Hingula / Ganethenna,7.2491,80.4729,520,motorcycle,1,overtaking,27,male,5,68,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,low,0,0,4,SLP-1433,Moderate Bends / Slope,0,0.4,Motorcycle involved in Overtaking incident at Hingula / Ganethenna,25.2,22.7,30.0,0.0,13.1,1011.5,1,7.3,0,0,none,0.0,0.0
KDG-0435,2026-01-22,19:20:00,Thursday,0,19,Mawanella Area,7.254,80.436,470,van,1,mechanical_error,34,male,10,53,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,medium,1,0,3,SLP-1434,Flat Urban / Town Center,0,0.32,Van involved in Mechanical Error incident at Mawanella Area,25.9,24.0,30.2,0.0,13.3,1012.8,1,6.2,0,0,none,0.0,1.3
KDG-0436,2026-02-01,9:10:00,Sunday,1,9,Hingula / Ganethenna,7.2468,80.4832,520,van,1,excessive_speed,34,male,10,78,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,medium,1,0,6,SLP-1435,Moderate Bends / Slope,0,0.6,Van involved in Excessive Speed incident at Hingula / Ganethenna,27.8,23.0,32.2,3.9,15.8,1013.7,2,9.2,1,0,light,3.9,0.9
KDG-0437,2026-02-05,7:55:00,Thursday,0,7,Mawanella Area,7.2535,80.4355,470,lorry,1,overtaking,40,male,14,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,low,0,0,3,SLP-1436,Flat Urban / Town Center,0,0.32,Lorry involved in Overtaking incident at Mawanella Area,25.6,22.8,30.2,3.9,15.8,1013.7,2,7.4,1,0,light,7.8,0.0
KDG-0438,2026-02-14,15:55:00,Saturday,1,15,Hingula / Ganethenna,7.2472,80.4825,520,lorry,1,overtaking,40,male,14,68,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,high,2,1,4,SLP-1437,Moderate Bends / Slope,0,0.4,Lorry involved in Overtaking incident at Hingula / Ganethenna,25.3,25.0,25.6,3.9,15.8,1013.7,2,0.6,1,0,light,11.7,0.0
KDG-0439,2026-02-15,16:20:00,Sunday,1,16,Upper Kadugannawa Pass,7.2508,80.507,620,car,1,slipped,36,male,11,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,sharp,13.0,wet,low,0,0,7,SLP-1438,Hairpin Bends / Steep Gradient,1,0.72,Car involved in Slipped incident at Upper Kadugannawa Pass,27.0,25.0,29.7,3.9,15.8,1013.7,2,4.7,1,0,light,11.7,0.0
KDG-0440,2026-02-15,16:05:00,Sunday,1,16,Hingula / Ganethenna,7.2483,80.4715,520,motorcycle,1,slipped,27,male,5,52,60,0,light_rain,2.0,26.0,4.0,15.0,1009.0,mild,7.0,wet,high,2,1,6,SLP-1439,Moderate Bends / Slope,1,0.6,Motorcycle involved in Slipped incident at Hingula / Ganethenna,27.0,25.0,29.7,3.9,15.8,1013.7,2,4.7,1,0,light,11.7,0.0
KDG-0441,2026-02-15,16:05:00,Sunday,1,16,Hingula / Ganethenna,7.2483,80.4723,520,motorcycle,1,slipped,27,male,5,52,60,0,light_rain,2.0,26.0,4.0,15.0,1009.0,mild,7.0,wet,high,2,1,6,SLP-1440,Moderate Bends / Slope,1,0.6,Motorcycle involved in Slipped incident at Hingula / Ganethenna,27.0,25.0,29.7,3.9,15.8,1013.7,2,4.7,1,0,light,11.7,0.0
KDG-0442,2026-02-18,15:30:00,Wednesday,0,15,Mawanella Area,7.253,80.435,470,bus,1,slipped,43,male,16,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,medium,1,0,5,SLP-1441,Flat Urban / Town Center,1,0.48,Bus involved in Slipped incident at Mawanella Area,26.633333333333333,24.400000000000002,30.400000000000002,3.9,15.8,1013.7,2,6.0,1,0,light,11.7,0.0
KDG-0445,2026-02-20,18:50:00,Friday,0,18,Mawanella Area,7.2492,80.4579,470,car,1,slipped,36,male,11,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,low,0,0,5,SLP-1444,Flat Urban / Town Center,1,0.48,Car involved in Slipped incident at Mawanella Area,27.8,25.6,30.3,3.9,15.8,1013.7,2,4.7,1,0,light,11.7,0.0
KDG-0444,2026-02-20,18:50:00,Friday,0,18,Hingula / Ganethenna,7.2491,80.4729,520,motorcycle,1,overtaking,27,male,5,68,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,low,0,0,4,SLP-1443,Moderate Bends / Slope,0,0.4,Motorcycle involved in Overtaking incident at Hingula / Ganethenna,27.8,25.6,30.3,3.9,15.8,1013.7,2,4.7,1,0,light,11.7,0.0
KDG-0446,2026-02-20,18:50:00,Friday,0,18,Mawanella Area,7.2485,80.443,470,bus,1,slipped,43,male,16,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,low,0,0,5,SLP-1445,Flat Urban / Town Center,1,0.48,Bus involved in Slipped incident at Mawanella Area,27.8,25.6,30.3,3.9,15.8,1013.7,2,4.7,1,0,light,11.7,0.0
KDG-0443,2026-02-20,18:50:00,Friday,0,18,Pahala Kadugannawa (Lower Pass),7.2512,80.4873,560,car,1,excessive_speed,36,male,11,68,50,1,heavy_rain,8.0,25.5,1.5,18.0,1007.0,sharp,11.0,very_wet,low,0,0,9,SLP-1442,Steep Winding Road,1,0.88,Car involved in Excessive Speed incident at Pahala Kadugannawa (Lower Pass),27.8,25.6,30.3,3.9,15.8,1013.7,2,4.7,1,0,light,11.7,0.0
KDG-0447,2026-02-28,21:20:00,Saturday,1,21,Hingula / Ganethenna,7.2478,80.4818,520,three-wheeler,1,slipped,32,male,8,52,60,0,light_rain,2.0,26.0,4.0,15.0,1009.0,mild,7.0,wet,medium,1,0,6,SLP-1446,Moderate Bends / Slope,1,0.6,Three-Wheeler involved in Slipped incident at Hingula / Ganethenna,28.0,23.0,32.3,3.9,15.8,1013.7,2,9.3,1,0,light,11.7,0.0
KDG-0448,2026-03-02,20:45:00,Monday,0,20,Mawanella Area,7.2525,80.4345,470,motorcycle,1,excessive_speed,27,male,5,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,high,2,1,5,SLP-1447,Flat Urban / Town Center,0,0.48,Motorcycle involved in Excessive Speed incident at Mawanella Area,28.0,23.0,32.3,3.9,15.8,1013.7,3,9.3,1,0,light,11.7,0.0
KDG-0449,2026-03-10,6:10:00,Tuesday,0,6,Hingula / Ganethenna,7.2476,80.471,520,motorcycle,1,overtaking,27,male,5,68,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,medium,1,0,4,SLP-1448,Moderate Bends / Slope,0,0.4,Motorcycle involved in Overtaking incident at Hingula / Ganethenna,28.0,23.0,32.3,3.9,15.8,1013.7,3,9.3,1,0,light,11.7,0.0
KDG-0450,2026-03-10,6:10:00,Tuesday,0,6,Hingula / Ganethenna,7.2476,80.4719,520,motorcycle,1,overtaking,27,male,5,68,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,medium,1,0,4,SLP-1449,Moderate Bends / Slope,0,0.4,Motorcycle involved in Overtaking incident at Hingula / Ganethenna,28.0,23.0,32.3,3.9,15.8,1013.7,3,9.3,1,0,light,11.7,0.0
KDG-0451,2026-03-12,8:35:00,Thursday,0,8,Hingula / Ganethenna,7.2485,80.4811,520,motorcycle,1,excessive_speed,27,male,5,78,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,high,2,1,6,SLP-1450,Moderate Bends / Slope,0,0.6,Motorcycle involved in Excessive Speed incident at Hingula / Ganethenna,28.0,23.0,32.3,3.9,15.8,1013.7,3,9.3,1,0,light,11.7,0.0
KDG-0452,2026-03-15,8:15:00,Sunday,1,8,Mawanella Area,7.252,80.434,470,car,1,overtaking,36,male,11,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,low,0,0,3,SLP-1451,Flat Urban / Town Center,0,0.32,Car involved in Overtaking incident at Mawanella Area,28.0,23.0,32.3,3.9,15.8,1013.7,3,9.3,1,0,light,11.7,0.0
KDG-0453,2026-03-20,21:30:00,Friday,0,21,Upper Kadugannawa Pass,7.2512,80.5065,620,car,1,excessive_speed,36,male,11,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,13.0,dry,high,2,1,7,SLP-1452,Hairpin Bends / Steep Gradient,0,0.72,Car involved in Excessive Speed incident at Upper Kadugannawa Pass,28.0,23.0,32.3,3.9,15.8,1013.7,3,9.3,1,0,light,11.7,0.0
KDG-0454,2026-03-25,17:50:00,Wednesday,0,17,Hingula / Ganethenna,7.2494,80.4805,520,car,1,overtaking,36,male,11,68,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,low,0,0,4,SLP-1453,Moderate Bends / Slope,0,0.4,Car involved in Overtaking incident at Hingula / Ganethenna,28.0,23.0,32.3,3.9,15.8,1013.7,3,9.3,1,0,light,11.7,0.0
KDG-0456,2026-03-25,16:05:00,Wednesday,0,16,Hingula / Ganethenna,7.2483,80.4723,520,motorcycle,1,slipped,27,male,5,52,60,0,light_rain,2.0,26.0,4.0,15.0,1009.0,mild,7.0,wet,high,2,1,6,SLP-1455,Moderate Bends / Slope,1,0.6,Motorcycle involved in Slipped incident at Hingula / Ganethenna,28.0,23.0,32.3,3.9,15.8,1013.7,3,9.3,1,0,light,11.7,0.0
KDG-0458,2026-03-25,16:05:00,Wednesday,0,16,Mawanella Area,7.249,80.4425,470,car,1,overtaking,36,male,11,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,medium,1,0,3,SLP-1457,Flat Urban / Town Center,0,0.32,Car involved in Overtaking incident at Mawanella Area,28.0,23.0,32.3,3.9,15.8,1013.7,3,9.3,1,0,light,11.7,0.0
KDG-0457,2026-03-25,16:05:00,Wednesday,0,16,Mawanella Area,7.2488,80.4574,470,motorcycle,1,overtaking,27,male,5,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,high,2,1,3,SLP-1456,Flat Urban / Town Center,0,0.32,Motorcycle involved in Overtaking incident at Mawanella Area,28.0,23.0,32.3,3.9,15.8,1013.7,3,9.3,1,0,light,11.7,0.0
KDG-0455,2026-03-25,16:05:00,Wednesday,0,16,Pahala Kadugannawa (Lower Pass),7.2503,80.4868,560,motorcycle,1,slipped,27,male,5,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,sharp,11.0,wet,high,2,1,7,SLP-1454,Steep Winding Road,1,0.66,Motorcycle involved in Slipped incident at Pahala Kadugannawa (Lower Pass),28.0,23.0,32.3,3.9,15.8,1013.7,3,9.3,1,0,light,11.7,0.0
KDG-0459,2026-03-28,17:50:00,Saturday,1,17,Mawanella Area,7.2515,80.4335,470,three-wheeler,1,slipped,32,male,8,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,medium,1,0,5,SLP-1458,Flat Urban / Town Center,1,0.48,Three-Wheeler involved in Slipped incident at Mawanella Area,28.0,23.0,32.3,3.9,15.8,1013.7,3,9.3,1,0,light,11.7,0.0
KDG-0460,2026-04-05,17:50:00,Sunday,1,17,Hingula / Ganethenna,7.2471,80.4705,520,motorcycle,1,excessive_speed,27,male,5,78,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,high,2,1,6,SLP-1459,Moderate Bends / Slope,0,0.6,Motorcycle involved in Excessive Speed incident at Hingula / Ganethenna,27.0,23.985714285714284,33.99047619047619,0.0,12.0,1011.0,4,10.0,0,0,none,7.8,-2.7
KDG-0461,2026-04-05,17:50:00,Sunday,1,17,Hingula / Ganethenna,7.2471,80.4713,520,motorcycle,1,excessive_speed,27,male,5,78,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,high,2,1,6,SLP-1460,Moderate Bends / Slope,0,0.6,Motorcycle involved in Excessive Speed incident at Hingula / Ganethenna,27.0,23.985714285714284,33.99047619047619,0.0,12.0,1011.0,4,10.0,0,0,none,3.9,0.0
KDG-0462,2026-04-08,6:20:00,Wednesday,0,6,Hingula / Ganethenna,7.2505,80.4798,520,pick-up,1,animal_crossing,35,male,10,60,60,0,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,medium,1,0,4,SLP-1461,Moderate Bends / Slope,0,0.4,Pick-up involved in Animal Crossing incident at Hingula / Ganethenna,27.0,23.985714285714284,33.99047619047619,0.0,12.0,1011.0,4,10.0,0,0,none,0.0,0.0
KDG-0463,2026-04-10,19:10:00,Friday,0,19,Mawanella Area,7.251,80.433,470,van,1,mechanical_error,34,male,10,53,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,low,0,0,3,SLP-1462,Flat Urban / Town Center,0,0.32,Van involved in Mechanical Error incident at Mawanella Area,27.0,23.985714285714284,33.99047619047619,0.0,12.0,1011.0,4,10.0,0,0,none,0.0,0.0
KDG-0464,2026-04-12,8:50:00,Sunday,1,8,Upper Kadugannawa Pass,7.2518,80.506,620,motorcycle,1,excessive_speed,27,male,5,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,13.0,dry,low,0,0,7,SLP-1463,Hairpin Bends / Steep Gradient,0,0.72,Motorcycle involved in Excessive Speed incident at Upper Kadugannawa Pass,27.0,23.985714285714284,33.99047619047619,0.0,12.0,1011.0,4,10.0,0,0,none,2.0,0.0
KDG-0465,2026-04-12,6:10:00,Sunday,1,6,Pahala Kadugannawa (Lower Pass),7.2494,80.4863,560,motorcycle,1,excessive_speed,27,male,5,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,11.0,dry,medium,1,0,7,SLP-1464,Steep Winding Road,0,0.66,Motorcycle involved in Excessive Speed incident at Pahala Kadugannawa (Lower Pass),27.0,23.985714285714284,33.99047619047619,0.0,12.0,1011.0,4,10.0,0,0,none,2.0,0.0
KDG-0466,2026-04-12,6:10:00,Sunday,1,6,Hingula / Ganethenna,7.2476,80.4719,520,motorcycle,1,overtaking,27,male,5,68,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,medium,1,0,4,SLP-1465,Moderate Bends / Slope,0,0.4,Motorcycle involved in Overtaking incident at Hingula / Ganethenna,27.0,23.985714285714284,33.99047619047619,0.0,12.0,1011.0,4,10.0,0,0,none,0.0,0.0
KDG-0467,2026-04-12,6:10:00,Sunday,1,6,Mawanella Area,7.2486,80.4569,470,motorcycle,1,slipped,27,male,5,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,medium,1,0,5,SLP-1466,Flat Urban / Town Center,1,0.48,Motorcycle involved in Slipped incident at Mawanella Area,26.0,23.985714285714284,33.99047619047619,2.0,15.0,1009.0,4,10.0,1,0,light,2.0,-2.0
KDG-0468,2026-04-12,6:10:00,Sunday,1,6,Mawanella Area,7.2495,80.442,470,three-wheeler,1,slipped,32,male,8,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,low,0,0,5,SLP-1467,Flat Urban / Town Center,1,0.48,Three-Wheeler involved in Slipped incident at Mawanella Area,26.0,23.985714285714284,33.99047619047619,2.0,15.0,1009.0,4,10.0,1,0,light,2.0,0.0
KDG-0469,2026-04-22,19:45:00,Wednesday,0,19,Hingula / Ganethenna,7.2515,80.4792,520,bus,1,slipped,43,male,16,52,60,0,light_rain,2.0,26.0,4.0,15.0,1009.0,mild,7.0,wet,medium,1,0,6,SLP-1468,Moderate Bends / Slope,1,0.6,Bus involved in Slipped incident at Hingula / Ganethenna,26.0,23.985714285714284,33.99047619047619,2.0,15.0,1009.0,4,10.0,1,0,light,4.0,0.0
KDG-0470,2026-04-22,7:45:00,Wednesday,0,7,Mawanella Area,7.2505,80.4325,470,lorry,1,overtaking,40,male,14,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,medium,1,0,3,SLP-1469,Flat Urban / Town Center,0,0.32,Lorry involved in Overtaking incident at Mawanella Area,27.0,23.985714285714284,33.99047619047619,0.0,12.0,1011.0,4,10.0,0,0,none,4.0,2.0
KDG-0472,2026-05-01,16:20:00,Friday,0,16,Mawanella Area,7.25,80.432,470,bus,1,slipped,43,male,16,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,low,0,0,5,SLP-1471,Flat Urban / Town Center,1,0.48,Bus involved in Slipped incident at Mawanella Area,26.0,23.703225806451613,31.01290322580645,2.0,15.0,1009.0,5,7.3,1,0,light,4.0,-2.0
KDG-0471,2026-05-01,8:15:00,Friday,0,8,Hingula / Ganethenna,7.2522,80.4785,520,motorcycle,1,excessive_speed,27,male,5,78,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,low,0,0,6,SLP-1470,Moderate Bends / Slope,0,0.6,Motorcycle involved in Excessive Speed incident at Hingula / Ganethenna,27.0,23.703225806451613,31.01290322580645,0.0,12.0,1011.0,5,7.3,0,0,none,2.0,2.0
KDG-0473,2026-05-01,17:15:00,Friday,0,17,Upper Kadugannawa Pass,7.2526,80.5055,620,bus,1,brake_failure,43,male,16,53,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,13.0,dry,medium,1,0,5,SLP-1472,Hairpin Bends / Steep Gradient,0,0.48,Bus involved in Brake Failure incident at Upper Kadugannawa Pass,27.0,23.703225806451613,31.01290322580645,0.0,12.0,1011.0,5,7.3,0,0,none,4.0,0.0
KDG-0474,2026-05-01,8:30:00,Friday,0,8,Hingula / Ganethenna,7.2467,80.47,520,bus,1,overtaking,43,male,16,68,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,low,0,0,4,SLP-1473,Moderate Bends / Slope,0,0.4,Bus involved in Overtaking incident at Hingula / Ganethenna,27.0,23.703225806451613,31.01290322580645,0.0,12.0,1011.0,5,7.3,0,0,none,2.0,0.0
KDG-0475,2026-05-01,17:50:00,Friday,0,17,Pahala Kadugannawa (Lower Pass),7.2486,80.4858,560,motorcycle,1,slipped,27,male,5,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,sharp,11.0,wet,high,2,1,7,SLP-1474,Steep Winding Road,1,0.66,Motorcycle involved in Slipped incident at Pahala Kadugannawa (Lower Pass),26.0,23.703225806451613,31.01290322580645,2.0,15.0,1009.0,5,7.3,1,0,light,2.0,-2.0
KDG-0477,2026-05-01,17:50:00,Friday,0,17,Hingula / Ganethenna,7.2471,80.4713,520,motorcycle,1,excessive_speed,27,male,5,78,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,high,2,1,6,SLP-1476,Moderate Bends / Slope,0,0.6,Motorcycle involved in Excessive Speed incident at Hingula / Ganethenna,27.0,23.703225806451613,31.01290322580645,0.0,12.0,1011.0,5,7.3,0,0,none,0.0,2.0
KDG-0476,2026-05-01,8:30:00,Friday,0,8,Hingula / Ganethenna,7.2467,80.4709,520,bus,1,overtaking,43,male,16,68,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,low,0,0,4,SLP-1475,Moderate Bends / Slope,0,0.4,Bus involved in Overtaking incident at Hingula / Ganethenna,27.0,23.703225806451613,31.01290322580645,0.0,12.0,1011.0,5,7.3,0,0,none,2.0,0.0
KDG-0478,2026-05-01,17:50:00,Friday,0,17,Mawanella Area,7.2487,80.4563,470,motorcycle,1,slipped,27,male,5,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,high,2,1,5,SLP-1477,Flat Urban / Town Center,1,0.48,Motorcycle involved in Slipped incident at Mawanella Area,26.0,23.703225806451613,31.01290322580645,2.0,15.0,1009.0,5,7.3,1,0,light,4.0,-2.0
KDG-0479,2026-05-01,17:50:00,Friday,0,17,Mawanella Area,7.25,80.4415,470,motorcycle,1,excessive_speed,27,male,5,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,high,2,1,5,SLP-1478,Flat Urban / Town Center,0,0.48,Motorcycle involved in Excessive Speed incident at Mawanella Area,27.0,23.703225806451613,31.01290322580645,0.0,12.0,1011.0,5,7.3,0,0,none,0.0,2.0
